Id,ParentId,AssetRating,AssetSource,DisplayCategory,DisplayName,DisplayPublisher,Keywords,LastRelease,LatestVersion,License,Location,PackageSource,PackageTags,PriceUsd,PurchaseDate,RatingCount,Revision,SafeCategory,SafeName,SafePublisher,SupportedUnityVersions,Version
2045,0,0,AssetStorePackage,3D/Props,3D Stylized Pirate Island Props Pack,AdobeMano,3D Stylized Pirate Island Props Pack,10/29/2025 18:22,1.0,,[ac]/AdobeMano/3D ModelsProps/3D Stylized Pirate Island Props Pack.unitypackage,Unknown,,0,11/25/2025 19:53,0,1,3D ModelsProps,3D Stylized Pirate Island Props Pack,AdobeMano,2021.3.23,1.0
220,0,4,AssetStorePackage,Complete Projects/Systems,3rd Person Controller + Fly Mode,Vinicius Marques,"3rd Person Controller + Fly Mode, third person, 3rd person, shooter, controller, action game, action rpg, fly, aim, camera, TPS,",10/21/2023 8:47,2.1.6,,[ac]/Vinicius Marques/Complete ProjectsSystems/3rd Person Controller Fly Mode.unitypackage,Unknown,,0,8/25/2025 13:13,784,24,Complete ProjectsSystems,3rd Person Controller Fly Mode,Vinicius Marques,2021.3.30,2.1.6
1810,0,0,CustomPackage,,4.0_MechanimSamples,,,10/15/2025 12:17,,,E:/Game Assets/20thAnniversary_Unity_Assets/4.0_MechanimSamples/4.0_MechanimSamples/4.0_MechanimSamples.unitypackage,Unknown,,0,,0,0,,4.0_MechanimSamples,,,
1811,0,0,CustomPackage,,4.1_RobotLabs,,,10/15/2025 14:26,,,E:/Game Assets/20thAnniversary_Unity_Assets/4.1_RobotLabs/4.1_RobotLabs/4.1_RobotLabs.unitypackage,Unknown,,0,,0,0,,4.1_RobotLabs,,,
1812,0,0,CustomPackage,,4.2_MillionUsersPartyPack,,,10/15/2025 15:10,,,E:/Game Assets/20thAnniversary_Unity_Assets/4.2_MillionUsersPartyPack/4.2_MillionUsersPartyPack/4.2_MillionUsersPartyPack.unitypackage,Unknown,,0,,0,0,,4.2_MillionUsersPartyPack,,,
1813,0,0,CustomPackage,,4.2_Stealth,,,10/15/2025 14:56,,,E:/Game Assets/20thAnniversary_Unity_Assets/4.2_Stealth/4.2_Stealth/4.2_Stealth.unitypackage,Unknown,,0,,0,0,,4.2_Stealth,,,
1814,0,0,CustomPackage,,4.3_2DPlatformer,,,10/15/2025 15:29,,,E:/Game Assets/20thAnniversary_Unity_Assets/4.3_2DPlatformer/4.3_2DPlatformer/4.3_2DPlatformer.unitypackage,Unknown,,0,,0,0,,4.3_2DPlatformer,,,
1815,0,0,CustomPackage,,4.5_2DPack,,,10/15/2025 15:42,,,E:/Game Assets/20thAnniversary_Unity_Assets/4.5_2DPack/4.5_2DPack/4.5_2DPack.unitypackage,Unknown,,0,,0,0,,4.5_2DPack,,,
221,0,0,AssetStorePackage,Textures & Materials/Nature,"400+ Stylized Forest Textures - Grass, Mud, Dirt, Forest Ground & More",Game Buffs,"400+ Stylized Forest Textures - Grass, Mud, Dirt, Forest Ground & More",8/6/2024 15:27,1.1.0,,[ac]/Game Buffs/Textures MaterialsNature/400 Stylized Forest Textures - Grass Mud Dirt Forest Ground More.unitypackage,Unknown,,99.99,9/29/2025 20:44,0,7,Textures MaterialsNature,400 Stylized Forest Textures - Grass Mud Dirt Forest Ground More,Game Buffs,"2020.3.0, 2021.3.0",1.1.0
226,0,5,AssetStorePackage,3D Models/Characters/Animals,5 animated Voxel animals,VoxelGuy,"5 animated Voxel animals, Voxel, animals, animated, dog, cat, lion, Penguin, chicken, beginner",5/22/2019 14:15,1.0,,[ac]/VoxelGuy/3D ModelsCharactersAnimals/5 animated Voxel animals.unitypackage,Unknown,,0,3/2/2024 16:36,12,6,3D ModelsCharactersAnimals,5 animated Voxel animals,VoxelGuy,2018.2.8,1.0
227,0,0,AssetStorePackage,3D Models/Props/Furniture,5 Stylized Stools,Hekos Studio,5 Stylized Stools,9/10/2025 6:22,1.0,,[ac]/Hekos Studio/3D ModelsPropsFurniture/5 Stylized Stools.unitypackage,Unknown,,0,9/19/2025 15:40,0,1,3D ModelsPropsFurniture,5 Stylized Stools,Hekos Studio,2022.3.62,1.0
224,0,0,AssetStorePackage,2D/Textures & Materials/Fabric,50 Fabric Materials VOL01,HS_Studio,50 Fabric Materials VOL01,7/25/2025 14:20,1.0,,[ac]/HSStudio/Textures MaterialsFabric/50 Fabric Materials VOL01.unitypackage,Unknown,,0,8/20/2025 14:08,1,1,Textures MaterialsFabric,50 Fabric Materials VOL01,HSStudio,2022.3.62,1.0
225,0,0,AssetStorePackage,3D/Props/Guns,50 low poly Sci-fi rifles pack,Mesh Master,50 low poly Sci-fi rifles pack,8/6/2025 12:38,1.0,,[ac]/Mesh Master/3D ModelsPropsWeaponsGuns/50 low poly Sci-fi rifles pack.unitypackage,Unknown,,0,9/9/2025 17:21,0,1,3D ModelsPropsWeaponsGuns,50 low poly Sci-fi rifles pack,Mesh Master,2022.3.62,1.0
222,0,0,AssetStorePackage,2D/Textures & Materials/Floors,"500+ Stylized Floor & Ground Textures - Concrete, Ceramic, Stone & More",Game Buffs,"500+ Stylized Floor & Ground Textures - Concrete, Ceramic, Stone & More",8/6/2024 15:28,1.1.0,,[ac]/Game Buffs/Textures MaterialsGround/500 Stylized Floor Ground Textures - Concrete Ceramic Stone More.unitypackage,Unknown,,149,9/29/2025 20:46,0,8,Textures MaterialsGround,500 Stylized Floor Ground Textures - Concrete Ceramic Stone More,Game Buffs,"2020.3.0, 2021.3.0",1.1.0
223,0,0,AssetStorePackage,2D/Textures & Materials,"500+ Stylized Wall & Surface Textures - Brick, Wood, Marble & More",Game Buffs,"500+ Stylized Wall & Surface Textures - Brick, Wood, Marble & More",8/6/2024 15:28,1.1.0,,,Unknown,,149,9/29/2025 20:47,0,8,Textures Materials,500 Stylized Wall Surface Textures - Brick Wood Marble More,Game Buffs,"2020.3.0, 2021.3.0",1.1.0
228,0,5,AssetStorePackage,3D Models/Characters,6 x 3D Cute Toy Models,Psionic Games,"6 x 3D Cute Toy Models, cute,toys,models,3d,free,bear,monkey,pig,penguin,rabbit,sheep",12/19/2017 21:31,1.0,,[ac]/Psionic Games/3D ModelsCharacters/6 x 3D Cute Toy Models.unitypackage,Unknown,,0,3/2/2024 16:35,17,7,3D ModelsCharacters,6 x 3D Cute Toy Models,Psionic Games,2017.3.0,1.0
229,0,4,AssetStorePackage,Audio/Sound FX,8 Bit Retro Rampage: Free Edition,Red Button Audio,8 Bit Retro Rampage: Free Edition,4/8/2013 13:45,free,,[ac]/Guy Cockcroft/AudioSound FX/8 Bit Retro Rampage Free Edition.unitypackage,Unknown,,0,2/14/2024 20:39,106,7,AudioSound FX,8 Bit Retro Rampage Free Edition,Guy Cockcroft,4.0.1,free
230,0,5,AssetStorePackage,Audio/Sound FX,8 Bits Elements,Game Sound Solutions,8 Bits Elements,1/8/2015 19:09,1.3.1,,[ac]/Game Sound Solutions/AudioSound FX/8 Bits Elements.unitypackage,Unknown,,0,2/14/2024 20:31,40,9,AudioSound FX,8 Bits Elements,Game Sound Solutions,4.5.2,1.3.1
231,0,5,AssetStorePackage,Audio/Sound FX,8-Bit Style Sound Effects,cabled_mess,"8-Bit Style Sound Effects, 8-bit space retro classic arcade action sci-fi lo-fi zap laser science-fiction 80s electronic synthetic old-school damage sfx",11/30/2016 1:38,1.1,,[ac]/cabledmess/AudioSound FX/8-Bit Style Sound Effects.unitypackage,Unknown,,0,2/14/2024 20:31,15,8,AudioSound FX,8-Bit Style Sound Effects,cabledmess,4.0.0,1.1
232,0,5,AssetStorePackage,Audio/Sound FX,96 General Library (Free Sample Pack),InspectorJ Audio,"96 General Library (Free Sample Pack), general,library,sfx,sound,effects,soundeffects,ambiences,ambiances,alien,planet,soundscape,ceramics,clock,clocks,door,doors,footsteps,glass,glitching,corruption,data,rc,weather,rain,hail,thunder,wind,ui,vehicles,animals,fire,fireworks,tools,whoosh",1/4/2021 9:01,1.0,,[ac]/InspectorJ Audio/AudioSound FX/96 General Library Free Sample Pack.unitypackage,Unknown,,0,3/2/2024 16:37,3,5,AudioSound FX,96 General Library Free Sample Pack,InspectorJ Audio,2018.4.0,1.0
1760,0,0,AssetStorePackage,3D Models/Characters/Animals,9t5 Low Poly Australian Animals,9t5,"9t5 Low Poly Australian Animals, Australia Australian crocodile dingo emu kangaroo koala kookaburra magpie platypus tasmanian devil wombat outback animated animals pack creatures reptile marsupial bird prop nature rock water river modular fern gum tree",4/16/2024 12:03,1.0,,[ac]/9t5/3D ModelsCharactersAnimals/9t5 Low Poly Australian Animals.unitypackage,Unknown,,4.99,11/2/2025 17:11,0,1,3D ModelsCharactersAnimals,9t5 Low Poly Australian Animals,9t5,2022.3.10,1.0
1625,0,5,AssetStorePackage,3D/Characters,9t5 Low Poly Playground,9t5,"9t5 Low Poly Playground, Playground Play Ground Low Poly Free Roundabout Seesaw Swing Rocks Tree slide stair modular furniture prop pack pole fireman wheel sand pit Monkey bars",2/10/2021 12:50,1.0,,[ac]/9t5/3D ModelsCharacters/9t5 Low Poly Playground.unitypackage,Unknown,,0,10/17/2025 19:57,5,8,3D ModelsCharacters,9t5 Low Poly Playground,9t5,2019.2.5,1.0
1626,0,5,AssetStorePackage,2D/Textures & Materials,9t5 PBR Textures Freebies,9t5,"9t5 PBR Textures Freebies, Textures PBR Materials 9t5 pack bundle free grass metal wood snow sand brick dirt foliage stones tiles cracked earth",6/22/2020 7:59,1.0,,[ac]/9t5/Textures Materials/9t5 PBR Textures Freebies.unitypackage,Unknown,,0,10/17/2025 19:57,3,2,Textures Materials,9t5 PBR Textures Freebies,9t5,2019.2.5,1.0
238,0,5,AssetStorePackage,Templates/Packs,A Little Puzzle,Games Hyper,A Little Puzzle,3/20/2024 16:09,1.0,,[ac]/Games Hyper/Complete ProjectsPacks/A Little Puzzle.unitypackage,Unknown,,0,4/11/2024 18:12,3,1,Complete ProjectsPacks,A Little Puzzle,Games Hyper,2021.3.9,1.0
1818,0,5,AssetStorePackage,Scripting/AI,A* Pathfinding Project Pro,Aron Granberg,"A* Pathfinding Project Pro, pathfinding, ai, navmesh, movement, grid, graph, path, avoidance, obstacles, waypoint, steer, agent, navigation, 2d, locomotion, steering, planning, motion",11/21/2025 15:26,5.4.5,,[ac]/Aron Granberg/ScriptingAI/A Pathfinding Project Pro.unitypackage,Unknown,,70,11/19/2025 11:56,824,74,ScriptingAI,A Pathfinding Project Pro,Aron Granberg,"2021.3.45, 2022.3.12",5.4.4
233,0,5,AssetStorePackage,Tools/GUI,AA Map and Minimap System,AHMET ALP,AA Map and Minimap System,6/26/2024 17:43,1.4.0,,[ac]/AHMET ALP/ScriptingGUI/AA Map and Minimap System.unitypackage,Unknown,,0,9/27/2025 14:19,4,6,ScriptingGUI,AA Map and Minimap System,AHMET ALP,"2021.3.10, 2022.3.11, 2023.2.20",1.4.0
2301,2292,5,AssetStorePackage,Editor Extensions/Animation,Accelerated Mode Plugin Mac OS,RainyRizzle,"AnyPortrait | 2D Character Animation, Animation Character PSD Illust Illustration AnyPortrait Keyframe Morph Bone 2D Controller Spine Live Deform Mesh Rigging IK",10/15/2025 9:56,1.6.2,,[ac]/RainyRizzle/Editor ExtensionsAnimation/AnyPortrait 2D Character Animation.unitypackage|Assets/AnyPortrait/Editor/Packages/Accelerated Mode Plugin MacOS.unitypackage,Unknown,,14.7,12/9/2025 11:17,84,76,Editor ExtensionsAnimation,Accelerated Mode Plugin MacOS,RainyRizzle,2019.4.41,1.6.2
2296,2292,5,AssetStorePackage,Editor Extensions/Animation,Accelerated Mode Plugin Win64,RainyRizzle,"AnyPortrait | 2D Character Animation, Animation Character PSD Illust Illustration AnyPortrait Keyframe Morph Bone 2D Controller Spine Live Deform Mesh Rigging IK",10/15/2025 9:56,1.6.2,,[ac]/RainyRizzle/Editor ExtensionsAnimation/AnyPortrait 2D Character Animation.unitypackage|Assets/AnyPortrait/Editor/Packages/Accelerated Mode Plugin Win64.unitypackage,Unknown,,14.7,12/9/2025 11:17,84,76,Editor ExtensionsAnimation,Accelerated Mode Plugin Win64,RainyRizzle,2019.4.41,1.6.2
1901,1823,0,AssetStorePackage,Scripting/AI,Action-RPG Starter Kit Support,Pixel Crushers,,11/19/2025 19:44,,,[ac]/Pixel Crushers/ScriptingAI/Dialogue System for Unity.unitypackage|Assets/Plugins/Pixel Crushers/Dialogue System/Third Party Support/Action-RPG Starter Kit Support.unitypackage,Unknown,,0,11/19/2025 11:56,0,0,ScriptingAI,Action-RPG Starter Kit Support,Pixel Crushers,,2.2.62
1627,0,5,AssetStorePackage,3D/Characters,"Adam Character Pack: Adam, Guard, Lu",Unity Technologies,"Adam Character Pack: Adam, Guard, Lu",3/9/2023 10:51,2021.3,,[ac]/Unity Technologies/3D ModelsCharacters/Adam Character Pack Adam Guard Lu.unitypackage,Unknown,,0,10/19/2025 10:37,265,10,3D ModelsCharacters,Adam Character Pack Adam Guard Lu,Unity Technologies,2021.3.0,2021.3
1628,0,3,AssetStorePackage,Templates/Tutorials,Additive Loading Lighting Examples,Unity Technologies,"Additive Loading Lighting Examples, additive loading, lighting, multi scene editing, global illumination, reflection probes, lightmaps, light probes, baked gi, realtime gi",6/13/2022 9:01,1.3.0,,[ac]/Unity Technologies/Complete ProjectsTutorials/Additive Loading Lighting Examples.unitypackage,Unknown,,0,10/19/2025 10:40,18,38,Complete ProjectsTutorials,Additive Loading Lighting Examples,Unity Technologies,"2019.4.31, 2020.3.33",1.3.0
1262,451,5,AssetStorePackage,Editor Extensions/Visual Scripting,Addressables,Giant Grey,"FlowReactor - High level visual scripting, visual scripting, state machines, ai behaviors, ui flow, dialog trees, editor, node editor",7/7/2023 16:25,2.0.4,,[ac]/Giant Grey/Editor ExtensionsVisual Scripting/FlowReactor - High level visual scripting.unitypackage|Assets/FlowReactor/Addons/Packages/Addressables.unitypackage,Unknown,,0,2/4/2024 21:28,16,31,Editor ExtensionsVisual Scripting,Addressables,Giant Grey,2020.3.33,2.0.4
234,0,0,AssetStorePackage,Tools/Utilities,Addressables Source Generator,Denis535,Addressables Source Generator,12/25/2024 11:16,1.0,,[ac]/Denis535/Editor ExtensionsUtilities/Addressables Source Generator.unitypackage,Unknown,,0,4/11/2024 18:07,0,7,Editor ExtensionsUtilities,Addressables Source Generator,Denis535,"2023.2.20, 6000.0.32",1.0
1377,728,5,AssetStorePackage,Scripting/Integration,Admob Patch,Gley,Mobile Tools v2.0 + Example Game,4/14/2025 9:58,2.0.21,,[ac]/Gley/ScriptingIntegration/Mobile Tools v20 Example Game.unitypackage|Assets/Gley/MobileAds/Patches/AdmobPatch.unitypackage,Unknown,,0,2/4/2024 21:28,15,28,ScriptingIntegration,AdmobPatch,Gley,2021.3.30,2.0.21
2238,0,5,AssetStorePackage,VFX/Shaders,Advanced Dissolve,Amazing Аssets,"Advanced Dissolve, dissolve, dissolution, cutout, textmesh pro, shader,curved world,",12/8/2025 19:33,2025.4,,[ac]/Amazing ssets/Shaders/Advanced Dissolve.unitypackage,Unknown,,17.5,12/7/2025 18:39,85,119,Shaders,Advanced Dissolve,Amazing ssets,"2019.4.0, 2020.3.0, 2021.3.0, 2022.3.0, 6000.0.23, 6000.3.0",2025.3
235,0,0,AssetStorePackage,Tools/Physics,Advanced Helicopter Controller,alelavoie,Advanced Helicopter Controller,12/6/2024 12:05,1.1,,[ac]/alelavoie/ScriptingPhysics/Advanced Helicopter Controller.unitypackage,Unknown,,0,3/14/2024 11:48,0,2,ScriptingPhysics,Advanced Helicopter Controller,alelavoie,2021.3.11,1.1
2302,2292,5,AssetStorePackage,Editor Extensions/Animation,Advanced Shaders,RainyRizzle,"AnyPortrait | 2D Character Animation, Animation Character PSD Illust Illustration AnyPortrait Keyframe Morph Bone 2D Controller Spine Live Deform Mesh Rigging IK",10/15/2025 9:56,1.6.2,,[ac]/RainyRizzle/Editor ExtensionsAnimation/AnyPortrait 2D Character Animation.unitypackage|Assets/AnyPortrait/Editor/Packages/Advanced Shaders.unitypackage,Unknown,,14.7,12/9/2025 11:17,84,76,Editor ExtensionsAnimation,Advanced Shaders,RainyRizzle,2019.4.41,1.6.2
1630,0,4,AssetStorePackage,Templates/Tutorials,Adventure - Sample Game,Unity Technologies,Adventure - Sample Game,9/2/2024 17:12,3.0,,[ac]/Unity Technologies/Complete ProjectsTutorials/Adventure - Sample Game.unitypackage,Unknown,,0,10/19/2025 10:39,192,45,Complete ProjectsTutorials,Adventure - Sample Game,Unity Technologies,"2019.4.31, 2020.3.43, 2022.3.0",3.0
236,0,5,AssetStorePackage,3D/Characters/Humanoids/Humans,Adventure Character,Maksim Bugrimov,"Adventure Character, low poly game adventure humanoid man men human cloth",8/7/2021 12:00,1.0,,[ac]/Maksim Bugrimov/3D ModelsCharactersHumanoidsHumans/Adventure Character.unitypackage,Unknown,,0,9/19/2025 22:12,32,7,3D ModelsCharactersHumanoidsHumans,Adventure Character,Maksim Bugrimov,2019.4.28,1.0
2109,0,5,AssetStorePackage,3D/Characters/Humanoids/Humans,"Adventure Characters Pack 2 - Survival, Survivor, RPG, Shooter, Action",David Grette Studio,"Adventure Characters Pack 2 - Survival, Survivor, RPG, Shooter, Action",9/13/2024 15:53,1.0,,[ac]/David Grette Studio/3D ModelsCharactersHumanoidsHumans/Adventure Characters Pack 2 - Survival Survivor RPG Shooter Action.unitypackage,Unknown,,174.5,11/29/2025 13:01,3,1,3D ModelsCharactersHumanoidsHumans,Adventure Characters Pack 2 - Survival Survivor RPG Shooter Action,David Grette Studio,2021.3.35,1.0
1817,0,5,AssetStorePackage,Editor Extensions/Game Toolkits,Adventure Creator,ICEBOX Studios,"Adventure Creator, adventure game point click puzzle 2d 3d story cinematic storytelling dialogue localization",12/6/2025 10:03,1.85.4,,[ac]/ICEBOX Studios/Editor ExtensionsGame Toolkits/Adventure Creator.unitypackage,Unknown,,40,11/19/2025 11:56,736,189,Editor ExtensionsGame Toolkits,Adventure Creator,ICEBOX Studios,"2021.3.45, 6000.0.45",1.85.3
1847,1823,0,AssetStorePackage,Scripting/AI,Adventure Creator Support,Pixel Crushers,,11/19/2025 19:44,,,[ac]/Pixel Crushers/ScriptingAI/Dialogue System for Unity.unitypackage|Assets/Plugins/Pixel Crushers/Dialogue System/Third Party Support/Adventure Creator Support.unitypackage,Unknown,,0,11/19/2025 11:56,0,0,ScriptingAI,Adventure Creator Support,Pixel Crushers,,2.2.62
1629,0,4,AssetStorePackage,3D/Environments/Sci-Fi,Adventure Game Environment Pack | URP,Unity Technologies,Adventure Game Environment Pack | URP,3/9/2023 10:51,1.0,,[ac]/Unity Technologies/3D ModelsEnvironmentsSci-Fi/Adventure Game Environment Pack URP.unitypackage,Unknown,,0,10/19/2025 10:37,5,2,3D ModelsEnvironmentsSci-Fi,Adventure Game Environment Pack URP,Unity Technologies,2021.3.0,1.0
1432,913,5,AssetStorePackage,Scripting/AI,Adventure-creator-integration,Micosmo,"SensorToolkit 2, Sensor Sight AI Behavior Behaviour Playmaker Eyes Raycast Detect Detection Stealth Vision Radar Security Field View Component Trigger Nearest Cover Visibility Steer Steering Guard",9/10/2025 14:25,2.5.17,,[ac]/Micosmo/ScriptingAI/SensorToolkit 2.unitypackage|Assets/SensorToolkit/Integrations/AdventureCreator/adventure-creator-integration.unitypackage,Unknown,,45,2/4/2024 21:28,109,65,ScriptingAI,adventure-creator-integration,Micosmo,2020.3.48,2.5.17
237,0,5,AssetStorePackage,3D/Environments,Alchemist House,BK,"Alchemist House, alchemy furniture potion room modular architecture book bottle organic lab glasswork ingredient harry potter magic hogwarts fantasy skyrim RPG",6/1/2018 16:00,1.1,,[ac]/BK/3D ModelsEnvironments/Alchemist House.unitypackage,Unknown,,0,7/12/2025 14:14,8,11,3D ModelsEnvironments,Alchemist House,BK,2018.1.0,1.1
2065,0,5,AssetStorePackage,Tools/GUI,ALINE,Aron Granberg,"ALINE, drawing, draw, vector, line, debug, gizmos, ecs, burst, bezier, curve",5/6/2025 12:06,1.7.8,,[ac]/Aron Granberg/ScriptingGUI/ALINE.unitypackage,Unknown,,15,11/27/2025 12:00,59,44,ScriptingGUI,ALINE,Aron Granberg,2020.3.48,1.7.8
2117,2115,5,AssetStorePackage,Scripting/Physics,All Fimpossible Creations Plugins Assembly Definitions,FImpossible Creations,Ragdoll Animator 2,11/25/2025 12:27,1.0.4.0.6,,[ac]/FImpossible Creations/ScriptingPhysics/Ragdoll Animator 2.unitypackage|Assets/FImpossible Creations/All Fimpossible Creations Plugins Assembly Definitions.unitypackage,Unknown,,18.49,11/29/2025 23:24,41,66,ScriptingPhysics,All Fimpossible Creations Plugins Assembly Definitions,FImpossible Creations,2021.3.34,1.0.4.0.6
1937,0,5,AssetStorePackage,VFX/Shaders,All In 1 3D-Shader,Seaside Studios,All In 1 3D-Shader,12/18/2025 16:43,2.5,,[ac]/Seaside Studios/Shaders/All In 1 3D-Shader.unitypackage,Unknown,,22.49,11/19/2025 23:55,407,41,Shaders,All In 1 3D-Shader,Seaside Studios,2021.3.45,2.31
1977,0,5,AssetStorePackage,Shaders,All In 1 Sprite Shader,Seaside Studios,"All In 1 Sprite Shader, sprite shader, sprite effect, glow, outline, UI shader, URP light, 2d lights, vfx, distortion, hologram, water, light, blur, glow, bloom, blending, bilboard, depth, shine, shadow, hue",12/17/2025 9:58,4.61,,[ac]/Seaside Studios/Shaders/All In 1 Sprite Shader.unitypackage,Unknown,,19.97,11/21/2025 11:56,357,113,Shaders,All In 1 Sprite Shader,Seaside Studios,2021.3.45,4.41
239,0,5,AssetStorePackage,2D/Textures & Materials/Sky,AllSky Free - 10 Sky / Skybox Set,rpgwhitelock,"AllSky Free - 10 Sky / Skybox Set, sky skies skybox skyboxes atmosphere fantasy cartoon cubemap sun sunny twilight sunset sunrise night evening overcast weather fog clouds cumulus space galaxy nebula nebulae lighting painted painterly dramatic epic compilation allsky bundle",7/20/2024 20:55,1.2.0,,[ac]/rpgwhitelock/Textures MaterialsSkies/AllSky Free - 10 Sky Skybox Set.unitypackage,Unknown,,0,8/12/2025 1:03,190,9,Textures MaterialsSkies,AllSky Free - 10 Sky Skybox Set,rpgwhitelock,"2018.4.36, 6000.0.11",1.2.0
240,0,0,AssetStorePackage,3D/Vehicles/Land,"American Sedans: Taxi, Police, Classic",High Matters,"American Sedans: Taxi, Police, Classic",5/12/2025 16:08,1.0,,[ac]/High Matters/3D ModelsVehiclesLand/American Sedans Taxi Police Classic.unitypackage,Unknown,,0,9/22/2025 11:47,2,1,3D ModelsVehiclesLand,American Sedans Taxi Police Classic,High Matters,2021.3.35,1.0
2239,0,5,AssetStorePackage,Tools/GUI,AMS UI Soft Mask,Activity Media,AMS UI Soft Mask,11/8/2025 21:02,3.0.1,,[ac]/Activity Media/ScriptingGUI/AMS UI Soft Mask.unitypackage,Unknown,,35,12/7/2025 10:20,14,47,ScriptingGUI,AMS UI Soft Mask,Activity Media,2021.3.45,3.0.1
241,0,5,AssetStorePackage,Audio/Sound FX/Animals,Animals!,Olan,Animals!,7/27/2017 18:30,1.0,,[ac]/Olan/AudioSound FXAnimals/Animals.unitypackage,Unknown,,0,3/2/2024 16:26,6,13,AudioSound FXAnimals,Animals,Olan,5.6.2,1.0
242,0,5,AssetStorePackage,3D Models/Characters/Animals,Animals FREE - Animated Low Poly 3D Models,ithappy,Animals FREE - Animated Low Poly 3D Models,9/5/2025 18:56,2.3,,[ac]/ithappy/3D ModelsCharactersAnimals/Animals FREE - Animated Low Poly 3D Models.unitypackage,Unknown,,0,2/15/2024 17:42,20,13,3D ModelsCharactersAnimals,Animals FREE - Animated Low Poly 3D Models,ithappy,"2021.3.45, 6000.0.28",2.3
